INFO 2020/04/01 08:27:20 main.go:42: Starting app
2020/04/01 08:27:20 model.go:109: DATABASE_URL variable must look like: postgres://username:password@hostname:port/dbname (not '')
INFO 2020/04/01 08:34:57 main.go:42: Starting app
2020/04/02 10:38:51 server.go:3056: http: TLS handshake error from 10.0.0.45:51764: remote error: tls: unknown certificate
2020/04/02 10:38:51 server.go:3056: http: TLS handshake error from 10.0.0.45:51768: remote error: tls: unknown certificate
2020/04/02 10:38:56 server.go:3056: http: TLS handshake error from 10.0.0.45:51770: remote error: tls: unknown certificate
2020/04/02 10:38:57 server.go:3056: http: TLS handshake error from 10.0.0.45:51772: remote error: tls: unknown certificate
INFO 2020/04/02 10:38:57 logrequest.go:14: 10.0.0.45:51774 GET /apto/delete/7
INFO 2020/04/02 10:38:57 logrequest.go:14: 10.0.0.45:51774 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 10:38:57 logrequest.go:14: 10.0.0.45:51774 GET /static/css/global.css?1582295166
INFO 2020/04/02 10:38:57 logrequest.go:14: 10.0.0.45:51774 GET /static/js/underscore-min.js?1580161104
INFO 2020/04/02 10:38:57 logrequest.go:14: 10.0.0.45:51774 GET /static/js/popper.min.js?1580161104
INFO 2020/04/02 10:38:57 logrequest.go:14: 10.0.0.45:51774 GET /static/js/jquery.min.js?1580161104
INFO 2020/04/02 10:38:57 logrequest.go:14: 10.0.0.45:51774 GET /static/js/global.js?1580161104
INFO 2020/04/02 10:38:57 logrequest.go:14: 10.0.0.45:51774 GET /static/favicons/favicon-32x32.png
INFO 2020/04/02 10:39:01 logrequest.go:14: 10.0.0.45:51774 GET /user/list
INFO 2020/04/02 10:39:03 logrequest.go:14: 10.0.0.45:51774 GET /user/update/12
INFO 2020/04/02 10:39:03 logrequest.go:14: 10.0.0.45:51774 GET /static/favicons/icon_a/iconfsociety.png
INFO 2020/04/02 10:39:05 logrequest.go:14: 10.0.0.45:51774 POST /user/update/12
INFO 2020/04/02 10:39:05 logrequest.go:14: 10.0.0.45:51774 GET /user/list/
INFO 2020/04/02 10:39:05 logrequest.go:14: 10.0.0.45:51774 GET /user/list
INFO 2020/04/02 10:39:07 logrequest.go:14: 10.0.0.45:51774 GET /user/delete/14
INFO 2020/04/02 10:39:07 logrequest.go:14: 10.0.0.45:51774 GET /static/favicons/icon_c/iconyoungwo.png
INFO 2020/04/02 10:39:08 logrequest.go:14: 10.0.0.45:51774 POST /user/update/14
INFO 2020/04/02 10:39:08 logrequest.go:14: 10.0.0.45:51774 GET /user/list/
INFO 2020/04/02 10:39:08 logrequest.go:14: 10.0.0.45:51774 GET /user/list
INFO 2020/04/02 10:39:12 logrequest.go:14: 10.0.0.45:51774 GET /apto/register
INFO 2020/04/02 10:39:14 logrequest.go:14: 10.0.0.45:51774 POST /apto/register
INFO 2020/04/02 10:39:14 logrequest.go:14: 10.0.0.45:51774 GET /apto/list
INFO 2020/04/02 10:39:14 logrequest.go:14: 10.0.0.45:51774 GET /apto/list/
INFO 2020/04/02 10:39:20 logrequest.go:14: 10.0.0.45:51774 GET /apto/update/2
INFO 2020/04/02 10:39:21 logrequest.go:14: 10.0.0.45:51774 POST /apto/update/2
INFO 2020/04/02 10:39:21 logrequest.go:14: 10.0.0.45:51774 GET /apto/list
INFO 2020/04/02 10:39:21 logrequest.go:14: 10.0.0.45:51774 GET /apto/list/
INFO 2020/04/02 10:39:23 logrequest.go:14: 10.0.0.45:51774 GET /apto/delete/9
INFO 2020/04/02 10:39:24 logrequest.go:14: 10.0.0.45:51774 POST /apto/delete
INFO 2020/04/02 10:40:09 logrequest.go:14: 10.0.0.45:51774 GET /apto/delete/9
INFO 2020/04/02 10:40:09 logrequest.go:14: 10.0.0.45:51774 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 10:40:09 logrequest.go:14: 10.0.0.45:51774 GET /static/css/global.css?1582295166
INFO 2020/04/02 10:40:09 logrequest.go:14: 10.0.0.45:51774 GET /static/js/jquery.min.js?1580161104
INFO 2020/04/02 10:40:09 logrequest.go:14: 10.0.0.45:51774 GET /static/js/underscore-min.js?1580161104
INFO 2020/04/02 10:40:09 logrequest.go:14: 10.0.0.45:51774 GET /static/js/popper.min.js?1580161104
INFO 2020/04/02 10:40:09 logrequest.go:14: 10.0.0.45:51774 GET /static/js/global.js?1580161104
INFO 2020/04/02 10:41:58 logrequest.go:14: 10.0.0.45:51774 GET /apto/list
INFO 2020/04/02 10:41:58 logrequest.go:14: 10.0.0.45:51774 GET /apto/list/
INFO 2020/04/02 10:41:58 logrequest.go:14: 10.0.0.45:51774 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 10:41:58 logrequest.go:14: 10.0.0.45:51774 GET /static/css/global.css?1582295166
INFO 2020/04/02 10:42:00 logrequest.go:14: 10.0.0.45:51774 GET /apto/update/15
INFO 2020/04/02 10:42:01 logrequest.go:14: 10.0.0.45:51774 POST /apto/update/15
INFO 2020/04/02 10:42:01 logrequest.go:14: 10.0.0.45:51774 GET /apto/list
INFO 2020/04/02 10:42:01 logrequest.go:14: 10.0.0.45:51774 GET /apto/list/
INFO 2020/04/02 10:42:10 logrequest.go:14: 10.0.0.45:51774 GET /categoria/register
INFO 2020/04/02 10:42:12 logrequest.go:14: 10.0.0.45:51774 POST /categoria/register
INFO 2020/04/02 10:42:12 logrequest.go:14: 10.0.0.45:51774 GET /categoria/list
INFO 2020/04/02 10:42:13 logrequest.go:14: 10.0.0.45:51774 GET /categoria/update/32/
INFO 2020/04/02 10:42:13 logrequest.go:14: 10.0.0.45:51774 GET /categoria/update/32
INFO 2020/04/02 10:42:24 logrequest.go:14: 10.0.0.45:51774 POST /categoria/update/32
INFO 2020/04/02 10:42:24 logrequest.go:14: 10.0.0.45:51774 GET /categoria/list
INFO 2020/04/02 10:42:26 logrequest.go:14: 10.0.0.45:51774 GET /categoria/delete/37/
INFO 2020/04/02 10:42:26 logrequest.go:14: 10.0.0.45:51774 GET /categoria/delete/37
INFO 2020/04/02 10:42:33 logrequest.go:14: 10.0.0.45:51774 POST /tipo/delete
INFO 2020/04/02 10:42:35 logrequest.go:14: 10.0.0.45:51774 GET /categoria/delete/37
INFO 2020/04/02 10:43:33 logrequest.go:14: 10.0.0.45:51774 GET /cuota/periodo/register
INFO 2020/04/02 10:43:35 logrequest.go:14: 10.0.0.45:51774 POST /cuota/periodo/register
INFO 2020/04/02 10:43:35 logrequest.go:14: 10.0.0.45:51774 GET /cuota/list
INFO 2020/04/02 10:43:36 logrequest.go:14: 10.0.0.45:51774 POST /cuota/list
INFO 2020/04/02 10:46:26 logrequest.go:14: 10.0.0.45:51774 GET /cuota/periodo/register
INFO 2020/04/02 10:46:30 logrequest.go:14: 10.0.0.45:51774 POST /cuota/periodo/register
INFO 2020/04/02 10:46:39 logrequest.go:14: 10.0.0.45:51774 GET /cuota/list
INFO 2020/04/02 10:46:43 logrequest.go:14: 10.0.0.45:51774 POST /cuota/list
INFO 2020/04/02 10:47:02 logrequest.go:14: 10.0.0.45:51774 GET /ingreso/periodo/register
INFO 2020/04/02 10:47:05 logrequest.go:14: 10.0.0.45:51774 POST /ingreso/periodo/register
INFO 2020/04/02 10:47:07 logrequest.go:14: 10.0.0.45:51774 POST /ingreso/register
INFO 2020/04/02 10:47:07 logrequest.go:14: 10.0.0.45:51774 GET /ingreso/list
INFO 2020/04/02 10:47:12 logrequest.go:14: 10.0.0.45:51774 GET /cuota/periodo/register
INFO 2020/04/02 10:47:16 logrequest.go:14: 10.0.0.45:51774 POST /cuota/periodo/register
INFO 2020/04/02 10:47:17 logrequest.go:14: 10.0.0.45:51774 POST /cuota/register
INFO 2020/04/02 10:47:17 logrequest.go:14: 10.0.0.45:51774 GET /cuota/list
INFO 2020/04/02 10:47:24 logrequest.go:14: 10.0.0.45:51774 GET /ingreso/list
INFO 2020/04/02 10:47:33 logrequest.go:14: 10.0.0.45:51774 POST /ingreso/list
INFO 2020/04/02 10:47:50 logrequest.go:14: 10.0.0.45:51774 GET /egreso/periodo/register
INFO 2020/04/02 10:47:54 logrequest.go:14: 10.0.0.45:51774 POST /ingreso/periodo/register
INFO 2020/04/02 10:47:56 logrequest.go:14: 10.0.0.45:51774 POST /ingreso/register
INFO 2020/04/02 10:47:56 logrequest.go:14: 10.0.0.45:51774 GET /ingreso/list
INFO 2020/04/02 10:48:00 logrequest.go:14: 10.0.0.45:51774 GET /egreso/list
INFO 2020/04/02 10:48:04 logrequest.go:14: 10.0.0.45:51774 POST /egreso/list
INFO 2020/04/02 10:48:19 logrequest.go:14: 10.0.0.45:51774 GET /egreso/delete/1787
INFO 2020/04/02 10:48:20 logrequest.go:14: 10.0.0.45:51774 POST /egreso/delete/1787
INFO 2020/04/02 10:48:20 logrequest.go:14: 10.0.0.45:51774 GET /egreso/list
INFO 2020/04/02 10:48:37 logrequest.go:14: 10.0.0.45:51774 GET /balance/register
INFO 2020/04/02 10:48:38 logrequest.go:14: 10.0.0.45:51774 POST /balance/register
INFO 2020/04/02 10:48:38 logrequest.go:14: 10.0.0.45:51774 GET /balance/list
INFO 2020/04/02 10:48:43 logrequest.go:14: 10.0.0.45:51774 GET /logout
INFO 2020/04/02 10:48:43 logrequest.go:14: 10.0.0.45:51774 GET /
INFO 2020/04/02 10:48:43 logrequest.go:14: 10.0.0.45:51774 GET /static/favicons/jpeg/imp_2_izq.jpg
INFO 2020/04/02 10:48:43 logrequest.go:14: 10.0.0.45:51774 GET /static/favicons/jpeg/imp_2_cent.jpg
INFO 2020/04/02 10:48:43 logrequest.go:14: 10.0.0.45:51774 GET /static/favicons/jpeg/imp_2_der.jpg
INFO 2020/04/02 10:48:43 logrequest.go:14: 10.0.0.45:51774 GET /static/favicons/jpeg/imp_2_caset.jpg
INFO 2020/04/02 12:15:13 main.go:42: Starting app
INFO 2020/04/02 12:15:13 route.go:36: HTTPS routes LoadHTTP
INFO 2020/04/02 12:15:13 route.go:369: middleware felipe
INFO 2020/04/02 12:15:13 route.go:30: HTTPS routes LoadHTTPS
INFO 2020/04/02 12:15:13 route.go:369: middleware felipe
INFO 2020/04/02 12:15:13 server.go:35: 0.0.0.0:4430
2020/04/02 12:26:47 server.go:3056: http: TLS handshake error from 10.0.0.45:45112: remote error: tls: unknown certificate
INFO 2020/04/02 12:26:47 logrequest.go:14: 10.0.0.45:45114 GET /
INFO 2020/04/02 12:26:47 logrequest.go:14: 10.0.0.45:45114 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 12:26:47 logrequest.go:14: 10.0.0.45:45114 GET /static/css/global.css?1582295166
INFO 2020/04/02 12:26:47 logrequest.go:14: 10.0.0.45:45114 GET /static/js/jquery.min.js?1580161104
INFO 2020/04/02 12:26:47 logrequest.go:14: 10.0.0.45:45114 GET /static/js/underscore-min.js?1580161104
INFO 2020/04/02 12:26:47 logrequest.go:14: 10.0.0.45:45114 GET /static/js/popper.min.js?1580161104
INFO 2020/04/02 12:26:47 logrequest.go:14: 10.0.0.45:45114 GET /static/js/global.js?1580161104
INFO 2020/04/02 12:26:47 logrequest.go:14: 10.0.0.45:45114 GET /static/favicons/jpeg/imp_2_izq.jpg
INFO 2020/04/02 12:26:47 logrequest.go:14: 10.0.0.45:45114 GET /static/favicons/jpeg/imp_2_cent.jpg
INFO 2020/04/02 12:26:47 logrequest.go:14: 10.0.0.45:45114 GET /static/favicons/jpeg/imp_2_der.jpg
INFO 2020/04/02 12:26:47 logrequest.go:14: 10.0.0.45:45114 GET /static/favicons/jpeg/imp_2_caset.jpg
INFO 2020/04/02 12:33:23 logrequest.go:14: 10.0.0.45:45114 GET /login
INFO 2020/04/02 12:33:23 logrequest.go:14: 10.0.0.45:45114 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 12:33:23 logrequest.go:14: 10.0.0.45:45114 GET /static/css/global.css?1582295166
INFO 2020/04/02 12:33:33 logrequest.go:14: 10.0.0.45:45114 POST /login
INFO 2020/04/02 12:33:33 logrequest.go:14: 10.0.0.45:45114 GET /
INFO 2020/04/02 12:33:33 logrequest.go:14: 10.0.0.45:45114 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 12:33:33 logrequest.go:14: 10.0.0.45:45114 GET /static/css/global.css?1582295166
INFO 2020/04/02 12:35:27 logrequest.go:14: 10.0.0.45:45114 GET /cuota/list
INFO 2020/04/02 12:35:27 logrequest.go:14: 10.0.0.45:45114 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 12:35:27 logrequest.go:14: 10.0.0.45:45114 GET /static/css/global.css?1582295166
INFO 2020/04/02 12:35:31 logrequest.go:14: 10.0.0.45:45114 POST /cuota/list
INFO 2020/04/02 12:57:12 main.go:42: Starting app
INFO 2020/04/02 12:57:12 route.go:36: HTTPS routes LoadHTTP
INFO 2020/04/02 12:57:12 route.go:369: middleware felipe
INFO 2020/04/02 12:57:12 route.go:30: HTTPS routes LoadHTTPS
INFO 2020/04/02 12:57:12 route.go:369: middleware felipe
INFO 2020/04/02 12:57:12 server.go:35: 0.0.0.0:4430
2020/04/02 12:57:21 server.go:3056: http: TLS handshake error from 10.0.0.45:45450: remote error: tls: unknown certificate
INFO 2020/04/02 12:57:21 logrequest.go:14: 10.0.0.45:45452 GET /cuota/list
INFO 2020/04/02 12:57:25 logrequest.go:14: 10.0.0.45:45452 POST /cuota/list
INFO 2020/04/02 12:57:34 logrequest.go:14: 10.0.0.45:45452 POST /cuota/list
INFO 2020/04/02 12:57:35 logrequest.go:14: 10.0.0.45:45452 GET /cuota/update/3098
INFO 2020/04/02 12:57:37 logrequest.go:14: 10.0.0.45:45452 POST /cuota/update/3098
INFO 2020/04/02 12:57:37 logrequest.go:14: 10.0.0.45:45452 GET /cuota/list
